tweet_id,tweet_text,class_label,event,split,event_set,target_label,clean_text,text_length,word_count,pred_label,correct
1032293863312904192,"@gauravbh You and @BJP4India stand on #foreignaid to #KeralaFloodRelief &amp; #Rehabilitation is totally wrong and by doing so your party is doing great disservice to d nation,especially to the #Kerala .One side U are not giving enough money&amp;you are making obstruction on foreign aid.",other_relevant_information,kerala_floods_2018,test,set2,Situational Awareness,"you and stand on foreignaid to keralafloodrelief and rehabilitation is totally wrong and by doing so your party is doing great disservice to d nation,especially to the kerala .one side u are not giving enough moneyandyou are making obstruction on foreign aid.",259,42,Volunteering and Donations,False
1030857278793154560,"Are you looking for latest updates on #KeralaFloods, #Kerala maps, or simply wish to help/donate or seek assistance? We, @TheQuintLab, have put together a comprehensive guide to one of the worst disasters in the states history. #IndiaforKerala @TheQuint",other_relevant_information,kerala_floods_2018,test,set2,Situational Awareness,"are you looking for latest updates on keralafloods, kerala maps, or simply wish to help donate or seek assistance? we, , have put together a comprehensive guide to one of the worst disasters in the states history. indiaforkerala",228,38,Volunteering and Donations,False
1042049879554633733,"We lived in Wilmington for many years and know the route on Interstate 40 well. This is in Pender County, around mile marker 387. Our hearts go out to Eastern NC and all those affected",other_relevant_information,hurricane_florence_2018,test,set2,Situational Awareness,"we lived in wilmington for many years and know the route on interstate 40 well. this is in pender county, around mile marker 387. our hearts go out to eastern nc and all those affected",184,35,Irrelevant,False
1167602624482500609,"In case it isn’t clear, MANDATORY means NOT OPTIONAL!! Please heed warnings. Take your pet. Check on you neighbors, especially the elderly! Please don’t play Russian Roulette w/your life. If you need help to evacuate because you don’t have money, ask for it or go to a shelter.",caution_and_advice,hurricane_dorian_2019,test,set2,Situational Awareness,"in case it isn t clear, mandatory means not optional!! please heed warnings. take your pet. check on you neighbors, especially the elderly! please don t play russian roulette w your life. if you need help to evacuate because you don t have money, ask for it or go to a shelter.",277,52,Critical Rescue,False
1039919687444979712,@CNNPolitics God help the people in the path of #HurricaneFlorence if Trump thinks his response to PR was a tremendous success. Trumps Puerto Rico response: -I dedicated a golf trophy -I showed up for a photo op -I threw paper towels -I said have a good time,other_relevant_information,hurricane_florence_2018,test,set2,Situational Awareness,god help the people in the path of hurricaneflorence if trump thinks his response to pr was a tremendous success. trumps puerto rico response -i dedicated a golf trophy -i showed up for a photo op -i threw paper towels -i said have a good time,243,46,Irrelevant,False
903544630326820864,Astonishing numbers from #Harvey. Were hearing from storm survivors returning to their homes in TX this morning. @nbc4i,other_relevant_information,hurricane_harvey_2017,test,set1,Situational Awareness,astonishing numbers from harvey. were hearing from storm survivors returning to their homes in tx this morning.,111,17,Critical Rescue,False
1167892500532490241,The folks in both Carolinas should start prepping and it looks like there may not be much left of the Bahamas when this storm is done with the area. That sucks so bad for the people living there. I hope they get luckier than it appears they will.,caution_and_advice,hurricane_dorian_2019,test,set2,Situational Awareness,the folks in both carolinas should start prepping and it looks like there may not be much left of the bahamas when this storm is done with the area. that sucks so bad for the people living there. i hope they get luckier than it appears they will.,246,48,Irrelevant,False
1116276124345147392,@WorldVisionZim @WorldVisionSARO @jenKwatson #First Capital bank joins World Vision efforts in reaching out to the cyclone victims.,other_relevant_information,cyclone_idai_2019,test,set1,Situational Awareness,first capital bank joins world vision efforts in reaching out to the cyclone victims.,85,14,Volunteering and Donations,False
1167488769932636161,"With Hurricane Dorian heading for my state, I thought Id do a shot with my very own Dorian. This villains story is still one of my favorite books ever written. He pretty much destroyed everything, but then surprised us. Ὁ9ὉCBe prepared &amp; stay safe with this hurricane coming!",other_relevant_information,hurricane_dorian_2019,test,set2,Situational Awareness,"with hurricane dorian heading for my state, i thought id do a shot with my very own dorian. this villains story is still one of my favorite books ever written. he pretty much destroyed everything, but then surprised us. ὁ9ὁcbe prepared and stay safe with this hurricane coming!",277,48,Irrelevant,False
902669737829818368,"How Plano aids in Hurricane Harvey efforts, how to prepare for disasters and how to fight hunger in Plano City News .",caution_and_advice,hurricane_harvey_2017,test,set1,Situational Awareness,"how plano aids in hurricane harvey efforts, how to prepare for disasters and how to fight hunger in plano city news .",117,22,Volunteering and Donations,False
1167941212717776900,"Gosh Steve, is that really the best you can do? Want to build on the coast then have the rest of us bail you out, literally and metaphorically, when it floods? #climatebrawl #ClimateChange #ClimateCrisis",other_relevant_information,hurricane_dorian_2019,test,set2,Situational Awareness,"gosh steve, is that really the best you can do? want to build on the coast then have the rest of us bail you out, literally and metaphorically, when it floods? climatebrawl climatechange climatecrisis",200,34,Irrelevant,False
901737619834511360,I was shaking so much omg I still am and I could hear the wind going around as if an actual tornado omg I thought I was dead,other_relevant_information,hurricane_harvey_2017,test,set1,Situational Awareness,i was shaking so much omg i still am and i could hear the wind going around as if an actual tornado omg i thought i was dead,124,28,Irrelevant,False
1167818152077430784,God please have mercy on the woman who lives pay check to pay check and will bear the brunt of Dorian. God have mercy on the homeless who won’t have a shelter to go hide. God have mercy on the orphan kids and the old that can’t leave :-( #dorianhurricane,other_relevant_information,hurricane_dorian_2019,test,set2,Situational Awareness,god please have mercy on the woman who lives pay check to pay check and will bear the brunt of dorian. god have mercy on the homeless who won t have a shelter to go hide. god have mercy on the orphan kids and the old that can t leave - dorianhurricane,251,52,Irrelevant,False
902638001670553600,Not all Heroes wear capes. @USArmy @USArmyReserve #HurricaneHarvey #HoustonStrong #Military #TuesdayThoughts,other_relevant_information,hurricane_harvey_2017,test,set1,Situational Awareness,not all heroes wear capes. hurricaneharvey houstonstrong military tuesdaythoughts,81,9,Irrelevant,False
1167678099980341248,"When the tropical storm’s path is unclear, what do we do? Plan and prepare, just in case. Know your evacuation zone or shelter options. Stock up on food, water, baby and pet supplies, meds, and fill your gas tank. #readyDelrayBeach #Dorian",caution_and_advice,hurricane_dorian_2019,test,set2,Situational Awareness,"when the tropical storm s path is unclear, what do we do? plan and prepare, just in case. know your evacuation zone or shelter options. stock up on food, water, baby and pet supplies, meds, and fill your gas tank. readydelraybeach dorian",237,42,Critical Rescue,False
902843744277458944,@JarrettHill This event lets EVERYONE KNOW.GOD IS STILL IN CONTROL 🙏🏽#Harvey2017,other_relevant_information,hurricane_harvey_2017,test,set1,Situational Awareness,this event lets everyone know.god is still in control harvey2017,64,10,Irrelevant,False
902659952636039174,"In the wake of Hurricane Harvey, Prez Trump flew 2 Texas 2 survey the damage &amp; provide hope 2 those devastated by the storm. #TrueLeadership",infrastructure_and_utility_damage,hurricane_harvey_2017,test,set1,Situational Awareness,"in the wake of hurricane harvey, prez trump flew 2 texas 2 survey the damage and provide hope 2 those devastated by the storm. trueleadership",141,25,Irrelevant,False
